step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
40,CASH_OUT,63736.2,C1359703098,0,0,C71555810,2082431.81,2146168.01,0,0
36,CASH_OUT,318317.89,C332945549,29709,0,C1329352540,1163438.01,1481755.91,0,0
34,PAYMENT,1054.98,C1690356844,43805,42750.02,M1870402722,0,0,0,0
18,TRANSFER,302175.7,C272506242,0,0,C202774885,1114972.79,1754015.06,0,0
14,CASH_OUT,476550.51,C1798825739,0,0,C1972335962,4544429.68,5505089.58,0,0
36,CASH_OUT,39766.59,C470435473,0,0,C1723781909,99082,117362.39,0,0
18,PAYMENT,19458.68,C450173766,1032,0,M731397938,0,0,0,0
19,CASH_OUT,399260.89,C1194938581,0,0,C1072883236,908925.4,1308186.29,0,0
42,PAYMENT,10745.12,C122057086,15706.28,4961.16,M1634835251,0,0,0,0
36,TRANSFER,614955.31,C1250264762,0,0,C1761309511,1315888.02,1930843.34,0,0
17,CASH_OUT,62109.47,C1863680858,15857,0,C334166178,132160.39,39319.25,0,0
33,CASH_IN,62387.95,C1136008179,1216332.12,1278720.07,C827906296,76937.52,14549.57,0,0
14,TRANSFER,910912.48,C1930005161,0,0,C1292201199,6826063.03,9179714.96,0,0
21,PAYMENT,6183.58,C523980065,139989.92,133806.34,M944821041,0,0,0,0
12,CASH_OUT,366979.99,C2089782727,5068,0,C348085952,1596,637135.26,0,0
36,CASH_OUT,99833.53,C518605068,0,0,C1695655997,747395.28,847228.81,0,0
19,CASH_IN,42347.2,C417020691,9717147.06,9759494.26,C1644587476,510180.36,638304.41,0,0
40,PAYMENT,18912.23,C362411651,98695,79782.77,M1776539238,0,0,0,0
41,CASH_OUT,54655.49,C238680009,20074,0,C1884730376,1848771.44,1903426.93,0,0
34,PAYMENT,55487.18,C1402891663,12875,0,M104422709,0,0,0,0
42,CASH_OUT,171460.42,C419336443,9032,0,C727533891,370554,542014.43,0,0
42,CASH_IN,405253.19,C405589134,19793473.14,20198726.33,C704172289,2302341.38,1897088.18,0,0
44,CASH_OUT,142364.74,C2130884938,0,0,C463398681,254165.54,396530.29,0,0
41,TRANSFER,638042.01,C1761645998,32554,0,C1753703703,853724.09,1491766.1,0,0
34,CASH_IN,240544.18,C2027612171,5663,246207.18,C1209335043,562379.36,398815.93,0,0
14,CASH_IN,158898.83,C1685376478,2819671.69,2978570.52,C1219169266,1823805.33,1579468.95,0,0
39,CASH_OUT,235821.67,C1339497339,0,0,C2035788375,476221.67,712043.34,0,0
11,CASH_OUT,267861.61,C678939838,563026.46,295164.85,C1265705931,969367.18,1237228.79,0,0
17,CASH_OUT,334871.81,C346245743,151228.07,0,C466670987,1397825.64,1732697.45,0,0
11,PAYMENT,3977.18,C2120799606,16520,12542.82,M911513112,0,0,0,0
43,DEBIT,3364.43,C1393612527,0,0,C1547713771,110054.35,113418.78,0,0
9,CASH_OUT,196253.82,C1109771062,0,0,C1191985342,2116436.48,2358886.78,0,0
41,CASH_IN,346860.76,C1566399060,4341752.92,4688613.69,C253233476,416628.68,49021.89,0,0
18,PAYMENT,11379.7,C468654529,0,0,M215297738,0,0,0,0
20,CASH_OUT,5610.07,C738738444,0,0,C1745760087,193770.12,149204.82,0,0
17,PAYMENT,705.69,C1537353412,94681.55,93975.86,M606526869,0,0,0,0
39,CASH_IN,128804.92,C872344916,1076,129880.92,C1854739651,55078.55,0,0,0
33,CASH_IN,51051.89,C335620288,26222294.03,26273345.92,C926721867,8540588.22,8489536.33,0,0
36,CASH_OUT,355771.8,C1505718376,25583,0,C1158900486,475571.26,831343.06,0,0
45,CASH_IN,16800.08,C824525154,416,17216.08,C1258373947,64635.49,47835.41,0,0
18,PAYMENT,2374.17,C1037313473,0,0,M1123277202,0,0,0,0
43,CASH_OUT,221154.58,C2067251085,11301,0,C86597995,241244,465908.57,0,0
11,CASH_IN,311163.98,C764591457,4974291.5,5285455.48,C1394526584,7173602.79,6862438.81,0,0
34,CASH_OUT,21218.06,C1729228706,0,0,C1913689852,305277,326495.07,0,0
38,PAYMENT,1769.05,C990877072,20650,18880.95,M365462586,0,0,0,0
33,PAYMENT,6371.63,C1761209687,0,0,M1420260205,0,0,0,0
19,CASH_IN,76374.12,C713873807,96958,173332.12,C99680523,438151.87,206592.22,0,0
2,PAYMENT,1958.03,C84915002,60156.29,58198.26,M46852536,0,0,0,0
34,CASH_IN,134020.15,C1650482084,18027565.32,18161585.47,C961040287,265914,3014836.86,0,0
9,PAYMENT,8893.4,C1900461357,226,0,M1809955436,0,0,0,0
16,CASH_OUT,40650.8,C1008272689,1561,0,C763197395,0,212610.23,0,0
13,CASH_IN,57939.35,C999453873,20454101.72,20512041.07,C439326713,489528.59,431589.24,0,0
16,CASH_IN,88750.41,C1893004906,4116620.84,4205371.24,C840394202,942063.57,853313.17,0,0
9,CASH_OUT,594283.92,C1727599584,21029,0,C1645903235,845773.49,784495.65,0,0
14,CASH_IN,353713.78,C890767956,6864822.23,7218536.01,C267136656,4459291.94,4325784.3,0,0
13,PAYMENT,1818.65,C294788655,0,0,M1765482823,0,0,0,0
8,PAYMENT,8835.71,C1318168547,0,0,M1707730521,0,0,0,0
11,TRANSFER,207244.7,C227206846,0,0,C226220391,1319298.23,1526542.92,0,0
39,CASH_OUT,277036.09,C1785438272,0,0,C688425953,4451423.54,4728459.62,0,0
12,CASH_OUT,147052.16,C1819650303,28,0,C325785010,0,147052.16,0,0
16,PAYMENT,24596.86,C1120928790,0,0,M107138735,0,0,0,0
46,CASH_IN,5799.02,C2141856762,2625441.73,2631240.75,C404369933,151030.25,145231.23,0,0
34,PAYMENT,16390.97,C1300764539,49908,33517.03,M1042983417,0,0,0,0
19,CASH_OUT,116902.68,C1226378779,0,0,C347507466,229847.98,346750.66,0,0
41,CASH_OUT,144818.79,C1115401165,267,0,C688081392,295969.21,440788,0,0
17,CASH_IN,250969.37,C1855948124,4997309.47,5248278.85,C563150988,518879.54,267910.16,0,0
40,CASH_OUT,222494.83,C719030376,0,0,C96791262,5889095.19,6141174.42,0,0
38,PAYMENT,8856.54,C662455617,0,0,M131637876,0,0,0,0
39,CASH_OUT,63894.73,C560074812,27914,0,C1117124058,168688.03,256925.38,0,0
39,CASH_OUT,176789.3,C1480950889,2632,0,C1440799999,334136.68,510925.98,0,0
20,CASH_IN,54115.94,C1939342897,2931108.86,2985224.8,C116505755,124200.21,70084.28,0,0
19,CASH_IN,18447.64,C1968224446,2914265.92,2932713.56,C524532968,821557.21,803109.57,0,0
39,TRANSFER,485678.48,C1067420349,203935,0,C777158579,0,485678.48,0,0
9,PAYMENT,3953.71,C458809809,514299.53,510345.82,M1735925432,0,0,0,0
42,CASH_OUT,410086.97,C796641829,26656,0,C1037108712,0,410086.97,0,0
11,CASH_IN,106628.89,C1680190038,5960571.96,6067200.85,C1493448513,2153359.32,2046730.42,0,0
18,PAYMENT,233.01,C364720181,106074,105840.99,M380687085,0,0,0,0
94,PAYMENT,5250.78,C804723791,32141,26890.22,M1682943143,0,0,0,0
19,PAYMENT,16434.61,C1568479878,5698,0,M371969498,0,0,0,0
41,PAYMENT,21608.95,C1368809764,212457.92,190848.97,M639513968,0,0,0,0
11,CASH_IN,363893.85,C329787486,104421,468314.85,C1382333797,260436.93,0,0,0
45,PAYMENT,13841.83,C71627600,0,0,M838891258,0,0,0,0
20,CASH_OUT,67071.72,C651550963,0,0,C1109489784,1057944.48,1645937.68,0,0
14,CASH_OUT,256014.37,C1415830561,0,0,C1397244538,2172879.1,2623300.66,0,0
43,PAYMENT,18350.5,C101037402,20405,2054.5,M898737868,0,0,0,0
9,PAYMENT,3961.58,C247478335,11417,7455.42,M1948962553,0,0,0,0
18,CASH_OUT,258904.12,C1497077823,23547,0,C993004934,385213.69,644117.8,0,0
41,CASH_IN,336871.58,C441268626,19237,356108.58,C1592447324,1522.79,0,0,0
10,PAYMENT,24444.39,C783508027,26359,1914.61,M843891966,0,0,0,0
15,PAYMENT,2630.34,C1628438164,40554.72,37924.38,M2105884539,0,0,0,0
11,CASH_IN,111814.81,C1110317581,10952638.3,11064453.11,C1632252655,456540.11,344725.31,0,0
37,CASH_OUT,251854.23,C2017830855,205266,0,C1248712846,4661552.48,4913406.71,0,0
40,CASH_OUT,74405.87,C155095283,0,0,C511450367,1821723.64,2003761.66,0,0
34,CASH_OUT,81203.81,C926492564,21452,0,C963823597,10630.46,91834.27,0,0
11,DEBIT,2010.01,C657948820,1940,0,C1915592303,245516.84,132719.18,0,0
44,PAYMENT,13274.91,C2116107805,1930,0,M1601923152,0,0,0,0
19,TRANSFER,251439.96,C285800216,40352,0,C993678984,46407.54,297847.5,0,0
18,CASH_IN,34213.09,C2092113860,111113,145326.09,C164542977,328801.73,294588.65,0,0
36,CASH_OUT,61334.92,C1876597733,0,0,C753074984,1162410.85,1223745.77,0,0
19,PAYMENT,7023.02,C2054628984,0,0,M1300680269,0,0,0,0
47,CASH_IN,80966.12,C1718285160,1810055.18,1891021.3,C300985293,1129468.32,1048502.2,0,0
41,CASH_OUT,16263.5,C120484627,0,0,C1487456826,1035677.6,1051941.11,0,0
15,CASH_IN,55872.08,C308775236,28723307.66,28779179.74,C1431285732,169081.01,113208.93,0,0
38,PAYMENT,12979.76,C1581656936,0,0,M1428863481,0,0,0,0
42,CASH_OUT,106080.18,C1314142264,62053,0,C1839246876,386617.68,492697.86,0,0
37,CASH_OUT,85912.69,C1323542078,0,0,C455801645,584853.51,670766.2,0,0
16,CASH_OUT,206685.26,C2060320633,0,0,C258951429,1117754.67,1324439.93,0,0
42,CASH_OUT,51058.71,C790410692,58322,7263.29,C1099675471,395021.69,446080.4,0,0
36,PAYMENT,33847,C1079332821,93980,60133,M1670437578,0,0,0,0
17,CASH_OUT,205864.16,C498636519,0,0,C1618814084,26601250.14,26807114.3,0,0
20,CASH_OUT,360637.81,C225846050,11042,0,C1434579939,1049565.05,1392756.01,0,0
36,PAYMENT,13685.19,C1628114135,170494.75,156809.57,M1834202194,0,0,0,0
11,CASH_OUT,128040.73,C61639514,102,0,C573496848,235390.64,363431.37,0,0
18,TRANSFER,5836.06,C1380201410,12188,6351.94,C1794177380,12069.47,17905.53,0,0
23,PAYMENT,7557.31,C2132466467,38038,30480.69,M1413034858,0,0,0,0
37,PAYMENT,11126.12,C1294087569,244,0,M65895617,0,0,0,0
8,CASH_OUT,55044.74,C231834415,5060,0,C2141140246,0,55044.74,0,0
19,PAYMENT,5965.3,C1687949540,218977.52,213012.22,M46668091,0,0,0,0
43,CASH_OUT,58251.89,C2116067623,5041,0,C1076567984,0,58251.89,0,0
39,PAYMENT,5360.57,C268047372,0,0,M1269468322,0,0,0,0
15,TRANSFER,278585.44,C1861137102,0,0,C660921661,2977411.28,3255996.72,0,0
19,PAYMENT,2000.9,C723056304,0,0,M1762920661,0,0,0,0
45,CASH_IN,301177.21,C833186046,147109,448286.21,C2043997213,2775078.84,2473901.63,0,0
14,CASH_OUT,54974.11,C1530923224,129948,74973.89,C1070336912,44478,0,0,0
11,CASH_OUT,15907.15,C359086541,0,0,C267483131,257412.08,0,0,0
11,PAYMENT,14040.78,C1328315714,28262,14221.22,M321285696,0,0,0,0
43,PAYMENT,5778.36,C862517761,0,0,M1258693289,0,0,0,0
44,PAYMENT,10853.9,C304257735,0,0,M1014617838,0,0,0,0
42,CASH_IN,64569.89,C1028998916,1037201.94,1101771.83,C141742790,694684.03,630114.15,0,0
42,CASH_OUT,66053.23,C999181539,39863,0,C536188140,39369.47,73838.13,0,0
15,CASH_OUT,395188.34,C1599720669,0,0,C1017770930,5389178.67,5784367,0,0
37,TRANSFER,400154.52,C2123130668,1056368.75,656214.23,C1837204134,621362.99,1021517.51,0,0
43,TRANSFER,194091.78,C221833379,0,0,C1096924958,592598.44,786690.22,0,0
16,CASH_IN,349419.05,C484223233,12293233.07,12642652.12,C980726513,10990174.14,10727153.69,0,0
38,CASH_OUT,404874.35,C284438610,0,0,C247934335,2280832.24,2685706.58,0,0
13,TRANSFER,1157155.49,C476972363,10595,0,C701692548,2541252.32,3639186.23,0,0
37,CASH_OUT,51760.68,C1775754719,0,0,C1395949792,313336.15,365096.83,0,0
17,CASH_OUT,18918.58,C1819430742,179,0,C148264391,0,18918.58,0,0
34,CASH_OUT,205905.93,C2041950252,0,0,C2084129621,7165856.24,7483607.01,0,0
35,CASH_IN,32332.72,C1288369522,1959936.99,1992269.71,C991881892,196784.63,92973.41,0,0
14,CASH_IN,286132.17,C1937211064,8167582.33,8453714.5,C743528393,5666664.61,5380532.44,0,0
13,CASH_OUT,302716.22,C1323440524,22556,0,C1988152146,827518.16,1130234.39,0,0
41,CASH_IN,284301.65,C1702815639,8047827.46,8332129.11,C1980543334,1105911.17,762274.43,0,0
19,CASH_OUT,108234.54,C799918167,70409,0,C1450164850,0,108234.54,0,0
42,PAYMENT,43202.23,C2048256324,158075.53,114873.3,M1655125396,0,0,0,0
15,CASH_OUT,129625.23,C1992008025,0,0,C264571973,2404827.35,3045645.89,0,0
47,PAYMENT,6082.26,C1959685027,51321,45238.74,M1942813884,0,0,0,0
9,CASH_IN,176681.39,C238593891,1200481.85,1377163.24,C530428123,820272.84,576862.19,0,0
15,PAYMENT,968.66,C630664162,38817.11,37848.44,M141983927,0,0,0,0
10,CASH_IN,23436.36,C1084224154,12321512.7,12344949.06,C1998921274,233626.45,210190.09,0,0
17,CASH_IN,9410.57,C544931746,8648295.16,8657705.73,C211753297,181304.46,24008.05,0,0
14,CASH_IN,59452.54,C356493150,19720,79172.54,C1047207956,0,213494.12,0,0
36,CASH_IN,162726.01,C1049552203,1829174.24,1991900.24,C1932824974,1259320.67,1096594.66,0,0
19,CASH_IN,174482.72,C2092726726,3125,177607.72,C1090677944,25,0,0,0
17,CASH_IN,492289.34,C547118809,2241344.43,2733633.76,C1007135217,1090499.45,301805.51,0,0
18,CASH_IN,171475.89,C1685617645,4106919.41,4278395.29,C293783651,405891.45,234415.56,0,0
20,CASH_IN,133855.66,C1812282297,20681,154536.66,C1295056276,594190.25,460334.58,0,0
46,DEBIT,2013.84,C1608393973,175481,173467.16,C1255753645,66551.5,68565.35,0,0
37,PAYMENT,5089.36,C1158193172,24583,19493.64,M2046310167,0,0,0,0
14,CASH_OUT,207245.85,C1730477005,84,0,C555010586,0,401389.67,0,0
33,CASH_OUT,247926.82,C1569762551,50066,0,C1323560191,700734.08,1325942.28,0,0
15,CASH_IN,129523.15,C1853642265,9371,138894.15,C1840141416,177699.38,48176.23,0,0
20,PAYMENT,17791.5,C896721196,0,0,M491240909,0,0,0,0
16,PAYMENT,7886.2,C619319412,0,0,M1069347225,0,0,0,0
15,CASH_OUT,10905.2,C413984682,949,0,C1361807005,0,10905.2,0,0
36,CASH_OUT,402699.25,C1845593489,0,0,C2013321104,966926.95,1369626.2,0,0
10,TRANSFER,836006.65,C1517818170,0,0,C976144053,1112835.3,1948841.94,0,0
41,PAYMENT,10622.8,C1987109791,0,0,M1398887976,0,0,0,0
34,PAYMENT,14595.56,C618488230,0,0,M725738139,0,0,0,0
39,PAYMENT,15442.72,C260858025,117185.62,101742.9,M959718689,0,0,0,0
39,PAYMENT,3914.99,C2134110128,193644.5,189729.52,M1096980242,0,0,0,0
94,CASH_IN,167295.88,C797951575,1681474.41,1848770.29,C1887896582,1284241.47,1116945.59,0,0
35,TRANSFER,337499.56,C1323052644,0,0,C2098380515,1524453.26,1861952.81,0,0
33,CASH_OUT,171757.83,C1097480229,10683,0,C842660452,0,171757.83,0,0
21,PAYMENT,5534.34,C1110891434,60011,54476.66,M402430432,0,0,0,0
11,CASH_OUT,259368.79,C972768112,49996,0,C218598269,2752299.64,2839542.1,0,0
12,CASH_OUT,235739.19,C1159221832,12837,0,C491496851,838559.54,1576772.63,0,0
25,PAYMENT,20979.36,C25907003,43002,22022.64,M1316844983,0,0,0,0
15,CASH_OUT,149521.14,C44010099,0,0,C794944924,337908.03,487429.17,0,0
47,PAYMENT,7308.6,C47514155,359197,351888.4,M1286893774,0,0,0,0
35,CASH_OUT,87930.86,C2143110254,0,0,C1713304058,537913.14,625844,0,0
41,CASH_IN,303594.92,C59889632,24786,328380.92,C2029975983,39289.33,0,0,0
19,CASH_IN,282512.34,C677132868,156297,438809.34,C1125235843,325350.76,42838.42,0,0
42,CASH_OUT,59455.66,C1649537208,0,0,C1795006371,756580.99,827367.6,0,0
10,PAYMENT,22137.13,C1668244170,4009909.02,3987771.89,M515563822,0,0,0,0
19,PAYMENT,20644.54,C2125363314,50397,29752.46,M1081488501,0,0,0,0
19,TRANSFER,240570.89,C1928500003,291457.5,50886.62,C182618833,798837.91,1229356.05,0,0
44,PAYMENT,1446.55,C1974695479,19948,18501.45,M581889595,0,0,0,0
33,TRANSFER,1347015.3,C143753335,1635,0,C1816315990,0,1347015.3,0,0
41,PAYMENT,21417.56,C1531709345,61933,40515.44,M968575538,0,0,0,0
12,CASH_OUT,349658.09,C408713853,109037,0,C570598334,16711,366369.09,0,0
38,CASH_IN,319250.37,C1882471357,7443257.21,7762507.58,C1069131391,4882171.78,4562921.41,0,0
44,PAYMENT,9824.94,C776995464,0,0,M207647415,0,0,0,0
15,CASH_OUT,121084.12,C1284914349,69019,0,C1809752603,977076.84,1098160.96,0,0
34,PAYMENT,2007.02,C1331412221,529,0,M515478584,0,0,0,0
23,CASH_IN,483868.75,C1160389818,6276887.52,6760756.27,C1779715197,2788870.31,2305001.56,0,0
42,CASH_OUT,105604.82,C210186563,84346,0,C700664100,0,105604.82,0,0
38,CASH_OUT,128345.1,C794047224,41256,0,C749158163,244388.75,372733.84,0,0
43,CASH_IN,102073.11,C1529532550,379625.81,481698.92,C986827481,222119.39,120046.29,0,0
14,CASH_OUT,340430.12,C2109066223,0,0,C921148388,5491295.58,6491522.41,0,0
45,PAYMENT,20756.09,C2137645498,0,0,M160321367,0,0,0,0
10,CASH_OUT,448342.51,C985501143,10490,0,C1839005697,3834841.5,4204250.42,0,0
11,CASH_OUT,92727.94,C1321816582,0,0,C1642948718,11575317.07,11668045.01,0,0
38,CASH_IN,352714.77,C1201745098,13839289.59,14192004.37,C332387770,843061.32,490346.55,0,0
34,PAYMENT,9103.33,C1619366017,482053.45,472950.12,M31873150,0,0,0,0
14,CASH_OUT,148372.1,C1353181922,150654,2281.9,C648178665,9590.92,160507.64,0,0
36,DEBIT,2004.08,C211293054,31249,29244.92,C668662891,431695.56,433699.64,0,0
17,PAYMENT,11455.16,C1837554814,236756,225300.84,M1070495666,0,0,0,0
19,CASH_OUT,258869.32,C309958709,0,0,C1547280953,297749.47,556618.8,0,0
39,CASH_OUT,407550.98,C1343889670,0,0,C719685385,896863.47,1304414.45,0,0
39,TRANSFER,512660.89,C137501362,0,0,C401162307,773002.38,1285663.27,0,0
22,CASH_IN,214904.82,C1091013238,2271283.15,2486187.98,C185901462,224551.09,9646.27,0,0
35,PAYMENT,1312.89,C329006722,20625,19312.11,M655922795,0,0,0,0
20,CASH_OUT,48364.86,C15577245,0,0,C1749389228,189879.85,454277.69,0,0
19,PAYMENT,3177.03,C1059322946,123,0,M1611472040,0,0,0,0
18,CASH_OUT,5080.86,C510510109,0,0,C2105611761,434982.53,440063.39,0,0
10,TRANSFER,358503.02,C27429913,413241.69,54738.67,C1415645767,13031.95,326775.85,0,0
34,CASH_OUT,660058.68,C439716654,5605,0,C1626533496,5225928.33,5885987.01,0,0
33,CASH_OUT,29387.19,C198409843,10449,0,C1848495048,294325.05,323712.24,0,0
10,CASH_IN,136556.69,C144943147,145850,282406.69,C1567030178,1282566.65,1086001.98,0,0
33,CASH_OUT,92116.09,C1163421204,51570,0,C1340188902,0,92116.09,0,0
38,PAYMENT,22556.9,C5642211,4750,0,M570909465,0,0,0,0
16,CASH_OUT,168961.72,C224175574,0,0,C499818578,743991.1,1081564.01,0,0
16,PAYMENT,9434.97,C1508207394,0,0,M1189128263,0,0,0,0
11,CASH_OUT,388758.74,C2096189763,6707,0,C263484607,409285.22,798043.96,0,0
43,CASH_OUT,29157.66,C2010653437,0,0,C220040020,146430,0,0,0
41,CASH_OUT,195193.72,C2115065569,0,0,C1191371193,4120887.44,4316081.16,0,0
34,CASH_OUT,64821.32,C1108984831,121635,56813.68,C401778454,1258828.34,1459471.24,0,0
14,CASH_OUT,174484.92,C88180911,0,0,C756510599,496590.11,888560.21,0,0
35,CASH_IN,124160.92,C544569870,1771316.07,1895476.99,C595383525,4192988.86,4068827.93,0,0
17,CASH_OUT,39878.08,C1639464344,5269,0,C282375327,36099.57,373911.76,0,0
16,CASH_OUT,143404.41,C844622204,21280,0,C1643556001,0,376262.95,0,0
10,PAYMENT,1284.04,C84517866,912,0,M652523661,0,0,0,0
48,CASH_IN,235454.11,C1836307220,2430441.87,2665895.98,C515529794,1782285.08,1546830.97,0,0
12,CASH_IN,352334.66,C751731923,3168710.8,3521045.46,C1187871127,5377531.2,4631675.22,0,0
47,PAYMENT,5911.06,C1092699997,1858,0,M1512191779,0,0,0,0
13,CASH_IN,155300.04,C487280203,45575,200875.04,C645898745,3264900.65,3109600.61,0,0
15,PAYMENT,25529,C847910243,121234,95705,M353237487,0,0,0,0
20,CASH_IN,35025.6,C2146957920,6293793.08,6328818.67,C626766001,393344.37,358318.77,0,0
43,CASH_IN,185877.37,C153579238,645283.55,831160.92,C1759823341,3847077.71,3661200.35,0,0
35,PAYMENT,27876.08,C1286840878,314590.71,286714.63,M1923723693,0,0,0,0
24,CASH_OUT,170336.49,C346280977,0,0,C1547394212,827174.09,997510.58,0,0
44,CASH_OUT,114736.3,C1729867296,146737,32000.7,C233872622,0,114736.3,0,0
11,CASH_OUT,150027.36,C864325770,339964.45,189937.09,C150091086,598701.96,748729.32,0,0
33,CASH_OUT,144592.32,C1314840088,0,0,C1530950688,314450.15,459042.47,0,0
18,CASH_OUT,98769.42,C2092049399,316594,217824.58,C1471234649,662077.83,760847.25,0,0
43,CASH_IN,34664.81,C2053144577,314840,349504.81,C333795395,262978.31,135674.68,0,0
18,CASH_OUT,83003,C2123277590,16640,0,C2119917480,302819.2,385822.2,0,0
42,TRANSFER,55780.64,C2019962173,0,0,C2137643854,1359658.04,1415438.68,0,0
41,CASH_OUT,165822.38,C618192026,0,0,C1455488010,347607.53,513429.91,0,0
17,PAYMENT,9179.44,C707891061,70552.51,61373.07,M221714238,0,0,0,0
14,CASH_IN,197973.52,C795261598,6431698.13,6629671.65,C2044074500,421405.96,248293.93,0,0
41,CASH_OUT,244128.17,C1678961476,75387,0,C2126475276,225785.28,469913.45,0,0
41,CASH_OUT,388186.6,C1547907363,0,0,C425202130,870889.19,1259075.8,0,0
39,CASH_OUT,127548.5,C1920992193,52011,0,C1387125504,0,419838.86,0,0
16,PAYMENT,30123.06,C936631053,19629.8,0,M1807900643,0,0,0,0
17,PAYMENT,16263.98,C2065021988,19827,3563.02,M96536886,0,0,0,0
10,CASH_OUT,6995.17,C1121419901,0,0,C540610664,2437675.66,2388993.56,0,0
21,PAYMENT,11749.9,C1361220716,0,0,M1443799793,0,0,0,0
39,CASH_IN,237281.68,C1957812872,1159269.43,1396551.11,C1140849581,393634.06,156352.38,0,0
41,CASH_OUT,165929.14,C751145258,21187,0,C49416126,35302.41,201231.55,0,0
20,CASH_OUT,18786.37,C598011178,26331,7544.63,C1577634882,1039721.29,1293994.92,0,0
35,CASH_IN,333673.66,C1152548036,573634.4,907308.06,C538505903,3111086.91,2777413.24,0,0
15,PAYMENT,2768.05,C850346163,336570.62,333802.58,M194169594,0,0,0,0
36,PAYMENT,2336.36,C1276160753,0,0,M388647127,0,0,0,0
16,TRANSFER,326257.98,C1675171146,0,0,C2135737817,327146.35,653404.34,0,0
9,PAYMENT,671.47,C2031582752,146529.9,145858.43,M1107778172,0,0,0,0
33,CASH_IN,203243.11,C1095569052,6959625.99,7162869.1,C1395260507,3209254.46,3006011.35,0,0
41,PAYMENT,11466.41,C1536293902,293,0,M833899401,0,0,0,0
18,CASH_IN,563380.32,C510688301,61079,624459.32,C1215602275,119231.93,0,0,0
17,CASH_IN,127054.4,C76206866,861215.48,988269.88,C451751956,208810,284130.56,0,0
15,CASH_OUT,27182.52,C675416828,0,0,C2029518292,359525.05,386707.57,0,0
15,PAYMENT,12993.84,C642935103,13282,288.16,M1199193027,0,0,0,0
42,CASH_IN,143871.05,C514588767,801893,945764.05,C1091253148,802519.49,658648.44,0,0
40,CASH_OUT,124324.2,C1122286975,6145,0,C1270936267,32763.21,157087.41,0,0
12,CASH_OUT,176920.54,C1697885418,0,0,C1405722418,296012.18,472932.72,0,0
36,PAYMENT,2021.11,C1643440184,605022.15,603001.05,M664912137,0,0,0,0
8,CASH_IN,168393.54,C98487731,19807,188200.54,C704024200,67862.64,26577.75,0,0
16,PAYMENT,1125.98,C712111641,0,0,M1207428017,0,0,0,0
20,CASH_OUT,194669.07,C235449150,79797.22,0,C1633136476,632092.08,826761.15,0,0
38,CASH_OUT,53218.03,C89259249,0,0,C90482972,216713.84,269931.87,0,0
45,CASH_OUT,109193.26,C1583365148,0,0,C1009789034,659402.32,768595.58,0,0
37,TRANSFER,629936.53,C1194414376,0,0,C1853202598,7390114.26,8020050.79,0,0
37,PAYMENT,11685.72,C159432970,0,0,M1516564863,0,0,0,0
14,CASH_OUT,279418.35,C1364828046,9027,0,C646379219,1132415.83,1861505.82,0,0
44,CASH_OUT,114836.88,C1085600278,0,0,C1889838130,736878.08,851714.96,0,0
14,CASH_OUT,406085.32,C958757685,672,0,C1752713668,3969104.56,4321542.45,0,0
43,CASH_OUT,186099.75,C1461597389,0,0,C271353631,8524689.45,8710789.2,0,0
19,PAYMENT,3095.45,C1530230133,0,0,M2097894247,0,0,0,0
8,PAYMENT,17.14,C156789836,61888,61870.86,M2050112633,0,0,0,0
37,CASH_OUT,298595.89,C1060608935,3022,0,C1723848379,213324.92,511920.8,0,0
42,CASH_OUT,115149.41,C444839930,51400,0,C362200654,651054.06,766203.48,0,0
42,CASH_OUT,70371.16,C1036067790,98711,28339.84,C1221109837,2007418.87,2077790.03,0,0
18,CASH_OUT,20457,C10622009,0,0,C586082890,355334.68,375791.69,0,0
20,CASH_IN,76938.73,C1461009341,10458568.48,10535507.21,C346471183,83589.16,6650.42,0,0
9,PAYMENT,25863.03,C967513275,39690,13826.97,M13471849,0,0,0,0
43,CASH_OUT,236511.78,C868691597,107586,0,C1540720037,10931614.84,11301972.24,0,0
35,CASH_OUT,242455.47,C1236694662,38100,0,C1911355802,460517.15,702972.62,0,0
11,PAYMENT,11301.18,C835352050,1059455.31,1048154.13,M722624003,0,0,0,0
41,CASH_OUT,260060.9,C876558635,0,0,C852341998,486493.31,746554.2,0,0
8,TRANSFER,328296.77,C458651997,0,0,C1823908748,1333446.6,0,0,0
19,CASH_OUT,139614.32,C680112937,24680,0,C1705033178,5295.34,144909.66,0,0
